facility_id,timestamp,electricity_kwh
F-0002,2016-03-18,596.176
F-0002,2016-03-19,604.3864
F-0002,2016-03-20,612.59686
F-0002,2016-03-21,620.80725
F-0002,2016-03-22,629.0177
F-0002,2016-03-23,637.2281
F-0002,2016-03-24,645.43854
F-0002,2016-03-25,653.6489
F-0002,2016-03-26,661.8593
F-0002,2016-03-27,670.06976
F-0002,2016-03-28,678.28015
F-0002,2016-03-29,686.4906
F-0002,2016-03-30,694.701
F-0002,2016-03-31,702.9114
F-0002,2016-04-01,711.1218
F-0002,2016-04-02,719.3322
F-0002,2016-04-03,727.54266
F-0002,2016-04-04,735.75305
F-0002,2016-04-05,743.9635
F-0002,2016-04-06,752.1739
F-0002,2016-04-07,760.3843
F-0002,2016-04-08,768.5947
F-0002,2016-04-09,776.8051
F-0002,2016-04-10,785.01556
F-0002,2016-04-11,793.22595
F-0002,2016-04-12,801.4364
F-0002,2016-04-13,809.6468
F-0002,2016-04-14,817.8572
F-0002,2016-04-15,826.0676
F-0002,2016-04-16,834.278
F-0002,2016-04-17,842.48846
F-0002,2016-04-18,850.69885
F-0002,2016-04-19,858.9093
F-0002,2016-04-20,867.1197
F-0002,2016-04-21,875.3301
F-0002,2016-04-22,883.5405
F-0002,2016-04-23,891.7509
F-0002,2016-04-24,899.96136
F-0002,2016-04-25,908.17175
F-0002,2016-04-26,916.3822
F-0002,2016-04-27,924.5926
F-0002,2016-04-28,932.803
F-0002,2016-04-29,941.0134
F-0002,2016-04-30,949.2238
F-0002,2016-05-01,957.06964
F-0002,2016-05-02,951.2063
F-0002,2016-05-03,938.4154
F-0002,2016-05-04,925.6245
F-0002,2016-05-05,912.8337
F-0002,2016-05-06,900.0428
F-0002,2016-05-07,887.2519
F-0002,2016-05-08,874.46106
F-0002,2016-05-09,861.67017
F-0002,2016-05-10,848.8793
F-0002,2016-05-11,836.08844
F-0002,2016-05-12,823.29755
F-0002,2016-05-13,810.5067
F-0002,2016-05-14,797.7158
F-0002,2016-05-15,784.9249
F-0002,2016-05-16,772.13403
F-0002,2016-05-17,759.3432
F-0002,2016-05-18,746.5523
F-0002,2016-05-19,733.7615
F-0002,2016-05-20,682.3979
F-0002,2016-05-21,573.76013
F-0002,2016-05-22,463.5947
F-0002,2016-05-23,311.6569
F-0002,2016-05-24,426.7364
F-0002,2016-05-25,324.7622
F-0002,2016-05-26,327.2194
F-0002,2016-05-27,380.4591
F-0002,2016-05-28,493.0813
F-0002,2016-05-29,526.25397
F-0002,2016-05-30,523.3871
F-0002,2016-05-31,439.0229
F-0002,2016-06-01,553.2833
F-0002,2016-06-02,702.764
F-0002,2016-06-03,814.5673
F-0002,2016-06-04,837.0921
F-0002,2016-06-05,771.566
F-0002,2016-06-06,415.26968
F-0002,2016-06-07,436.975
F-0002,2016-06-08,425.0984
F-0002,2016-06-09,346.0583
F-0002,2016-06-10,471.7854
F-0002,2016-06-11,433.2893
F-0002,2016-06-12,431.2418
F-0002,2016-06-13,495.9482
F-0002,2016-06-14,504.9581
F-0002,2016-06-15,553.2831
F-0002,2016-06-16,486.5289
F-0002,2016-06-17,484.0718
F-0002,2016-06-18,389.8785
F-0002,2016-06-19,311.6569
F-0002,2016-06-20,294.4564
F-0002,2016-06-21,407.4884
F-0002,2016-06-22,595.0562
F-0002,2016-06-23,664.2675
F-0002,2016-06-24,731.4315
F-0002,2016-06-25,722.4215
F-0002,2016-06-26,644.6097
F-0002,2016-06-27,602.4276
F-0002,2016-06-28,654.4388
F-0002,2016-06-29,585.6367
F-0002,2016-06-30,608.98
F-0002,2016-07-01,584.8178
F-0002,2016-07-02,538.9496
F-0002,2016-07-03,597.1037
F-0002,2016-07-04,708.0879
F-0002,2016-07-05,824.3963
F-0002,2016-07-06,846.5113
F-0002,2016-07-07,832.9964
F-0002,2016-07-08,788.3572
F-0002,2016-07-09,767.061
F-0002,2016-07-10,689.24927
F-0002,2016-07-11,686.7919
F-0002,2016-07-12,759.6898
F-0002,2016-07-13,613.8948
F-0002,2016-07-14,607.3419
F-0002,2016-07-15,705.6308
F-0002,2016-07-16,670.001
F-0002,2016-07-17,679.8301
F-0002,2016-07-18,612.2567
F-0002,2016-07-19,599.9701
F-0002,2016-07-20,632.3238
F-0002,2016-07-21,683.5157
F-0002,2016-07-22,630.6857
F-0002,2016-07-23,528.30164
F-0002,2016-07-24,581.1318
F-0002,2016-07-25,525.4349
F-0002,2016-07-26,649.1147
F-0002,2016-07-27,755.1846
F-0002,2016-07-28,814.977
F-0002,2016-07-29,725.2885
F-0002,2016-07-30,572.94104
F-0002,2016-07-31,624.1332
F-0002,2016-08-01,631.5047
F-0002,2016-08-02,776.071
F-0002,2016-08-03,694.5733
F-0002,2016-08-04,632.3235
F-0002,2016-08-05,715.4597
F-0002,2016-08-06,688.4302
F-0002,2016-08-07,625.3615
F-0002,2016-08-08,552.0549
F-0002,2016-08-09,646.2479
F-0002,2016-08-10,626.5903
F-0002,2016-08-11,673.6867
F-0002,2016-08-12,709.3165
F-0002,2016-08-13,688.0204
F-0002,2016-08-14,636.419
F-0002,2016-08-15,812.1101
F-0002,2016-08-16,716.2787
F-0002,2016-08-17,769.92773
F-0002,2016-08-18,769.5183
F-0002,2016-08-19,745.7653
F-0002,2016-08-20,783.852
F-0002,2016-08-21,814.977
F-0002,2016-08-22,1042.6791
F-0002,2016-08-23,1119.8763
F-0002,2016-08-24,987.3917
F-0002,2016-08-25,951.3525
F-0002,2016-08-26,980.4295
F-0002,2016-08-27,830.1294
F-0002,2016-08-28,850.60626
F-0002,2016-08-29,935.3807
F-0002,2016-08-30,848.1489
F-0002,2016-08-31,874.3596
F-0002,2016-09-01,796.548
F-0002,2016-09-02,871.49274
F-0002,2016-09-03,634.3713
F-0002,2016-09-04,619.21857
F-0002,2016-09-05,550.8259
F-0002,2016-09-06,776.89
F-0002,2016-09-07,850.6066
F-0002,2016-09-08,852.2447
F-0002,2016-09-09,977.9723
F-0002,2016-09-10,832.1774
F-0002,2016-09-11,796.1383
F-0002,2016-09-12,984.9345
F-0002,2016-09-13,796.5477
F-0002,2016-09-14,903.0272
F-0002,2016-09-15,921.8657
F-0002,2016-09-16,916.54193
F-0002,2016-09-17,776.4805
F-0002,2016-09-18,842.8252
F-0002,2016-09-19,968.9626
F-0002,2016-09-20,913.2655
F-0002,2016-09-21,970.6006
F-0002,2016-09-22,943.9808
F-0002,2016-09-23,959.1336
F-0002,2016-09-24,687.2016
F-0002,2016-09-25,735.9363
F-0002,2016-09-26,747.8126
F-0002,2016-09-27,823.98663
F-0002,2016-09-28,884.1886
F-0002,2016-09-29,845.2827
F-0002,2016-09-30,798.186
F-0002,2016-10-01,573.3505
F-0002,2016-10-02,598.3322
F-0002,2016-10-03,806.3766
F-0002,2016-10-04,871.0835
F-0002,2016-10-05,818.2531
F-0002,2016-10-06,527.4827
F-0002,2016-10-07,453.3565
F-0002,2016-10-08,534.4446
F-0002,2016-10-09,432.88
F-0002,2016-10-10,473.4239
F-0002,2016-10-11,614.3042
F-0002,2016-10-12,683.51587
F-0002,2016-10-13,693.3446
F-0002,2016-10-14,624.1332
F-0002,2016-10-15,468.0999
F-0002,2016-10-16,454.5852
F-0002,2016-10-17,709.7259
F-0002,2016-10-18,772.3851
F-0002,2016-10-19,642.562
F-0002,2016-10-20,563.1121
F-0002,2016-10-21,654.848
F-0002,2016-10-22,282.9891
F-0002,2016-10-23,297.733
F-0002,2016-10-24,502.9105
F-0002,2016-10-25,500.8626
F-0002,2016-10-26,600.38
F-0002,2016-10-27,536.4923
F-0002,2016-10-28,540.9973
F-0002,2016-10-29,416.0886
F-0002,2016-10-30,412.8121
F-0002,2016-10-31,509.8728
F-0002,2016-11-01,506.1866
F-0002,2016-11-02,587.6842
F-0002,2016-11-03,532.8065
F-0002,2016-11-04,474.24292
F-0002,2016-11-05,285.037
F-0002,2016-11-06,280.1229
F-0002,2016-11-07,412.8122
F-0002,2016-11-08,432.4699
F-0002,2016-11-09,435.3367
F-0002,2016-11-10,391.1069
F-0002,2016-11-11,252.684
F-0002,2016-11-12,222.7877
F-0002,2016-11-13,326.4004
F-0002,2016-11-14,360.3919
F-0002,2016-11-15,325.1719
F-0002,2016-11-16,298.5522
F-0002,2016-11-17,297.73322
F-0002,2016-11-18,298.552
F-0002,2016-11-19,134.328
F-0002,2016-11-20,92.9648
F-0002,2016-11-21,215.00659
F-0002,2016-11-22,271.1129
F-0002,2016-11-23,302.2377
F-0002,2016-11-24,156.0333
F-0002,2016-11-25,168.3195
F-0002,2016-11-26,119.5847
F-0002,2016-11-27,98.6981
F-0002,2016-11-28,375.5447
F-0002,2016-11-29,550.826
F-0002,2016-11-30,608.9801
F-0002,2016-12-01,577.4459
F-0002,2016-12-02,323.5337
F-0002,2016-12-03,196.5771
F-0002,2016-12-04,264.5602
F-0002,2016-12-05,593.0083
F-0002,2016-12-06,694.5733
F-0002,2016-12-07,477.1094
F-0002,2016-12-08,361.6205
F-0002,2016-12-09,240.39769
F-0002,2016-12-10,151.1187
F-0002,2016-12-11,153.9855
F-0002,2016-12-12,457.8613
F-0002,2016-12-13,378.0017
F-0002,2016-12-14,310.8379
F-0002,2016-12-15,295.2758
F-0002,2016-12-16,157.6713
F-0002,2016-12-17,238.3499
F-0002,2016-12-18,370.2204
F-0002,2016-12-19,450.4899
F-0002,2016-12-20,221.559
F-0002,2016-12-21,165.8622
F-0002,2016-12-22,171.1863
F-0002,2016-12-23,218.6924
F-0002,2016-12-24,205.1774
F-0002,2016-12-25,241.2168
F-0002,2016-12-26,251.0454
F-0002,2016-12-27,238.7594
F-0002,2016-12-28,243.2644
F-0002,2016-12-29,231.7973
F-0002,2016-12-30,124.4991
F-0002,2016-12-31,123.6799
F-0003,2016-01-01,5962.8477
F-0003,2016-01-02,5962.8477
F-0003,2016-01-03,5962.8477
F-0003,2016-01-04,5962.8477
F-0003,2016-01-05,5962.8477
F-0003,2016-01-06,5962.8477
F-0003,2016-01-07,5962.8477
F-0003,2016-01-08,5962.8477
F-0003,2016-01-09,5962.8477
F-0003,2016-01-10,5962.8477
F-0003,2016-01-11,5962.8477
F-0003,2016-01-12,5962.8477
F-0003,2016-01-13,5962.8477
F-0003,2016-01-14,5962.8477
F-0003,2016-01-15,5962.8477
F-0003,2016-01-16,5962.8477
F-0003,2016-01-17,5962.8477
F-0003,2016-01-18,5962.8477
F-0003,2016-01-19,5962.8477
F-0003,2016-01-20,5962.8477
F-0003,2016-01-21,5962.8477
F-0003,2016-01-22,5962.8477
F-0003,2016-01-23,5962.8477
F-0003,2016-01-24,5962.8477
F-0003,2016-01-25,5962.8477
F-0003,2016-01-26,5962.8477
F-0003,2016-01-27,5962.8477
F-0003,2016-01-28,5962.8477
F-0003,2016-01-29,5962.8477
F-0003,2016-01-30,5962.8477
F-0003,2016-01-31,5962.8477
F-0003,2016-02-01,5962.8477
F-0003,2016-02-02,5962.8477
F-0003,2016-02-03,5962.8477
F-0003,2016-02-04,5962.8477
F-0003,2016-02-05,5962.8477
F-0003,2016-02-06,5962.8477
F-0003,2016-02-07,5962.8477
F-0003,2016-02-08,5962.8477
F-0003,2016-02-09,5962.8477
F-0003,2016-02-10,5962.8477
F-0003,2016-02-11,5962.8477
F-0003,2016-02-12,5962.8477
F-0003,2016-02-13,5962.8477
F-0003,2016-02-14,5962.8477
F-0003,2016-02-15,5962.8477
F-0003,2016-02-16,5962.8477
F-0003,2016-02-17,5962.8477
F-0003,2016-02-18,5962.8477
F-0003,2016-02-19,5962.8477
F-0003,2016-02-20,5962.8477
F-0003,2016-02-21,5962.8477
F-0003,2016-02-22,5962.8477
F-0003,2016-02-23,5962.8477
F-0003,2016-02-24,5962.8477
F-0003,2016-02-25,5962.8477
F-0003,2016-02-26,5962.8477
F-0003,2016-02-27,5962.8477
F-0003,2016-02-28,5962.8477
F-0003,2016-02-29,5962.8477
F-0003,2016-03-01,5962.8477
F-0003,2016-03-02,5962.8477
F-0003,2016-03-03,5962.8477
F-0003,2016-03-04,5962.8477
F-0003,2016-03-05,5962.8477
F-0003,2016-03-06,5962.8477
F-0003,2016-03-07,5962.8477
F-0003,2016-03-08,5962.8477
F-0003,2016-03-09,5962.8477
F-0003,2016-03-10,5962.8477
F-0003,2016-03-11,5962.8477
F-0003,2016-03-12,5962.8477
F-0003,2016-03-13,5962.8477
F-0003,2016-03-14,5962.8477
F-0003,2016-03-15,5962.8477
F-0003,2016-03-16,5962.8477
F-0003,2016-03-17,5962.8477
F-0003,2016-03-18,5962.8477
F-0003,2016-03-19,5962.8477
F-0003,2016-03-20,5962.8477
F-0003,2016-03-21,5962.8477
F-0003,2016-03-22,5962.8477
F-0003,2016-03-23,5962.8477
F-0003,2016-03-24,5962.8477
F-0003,2016-03-25,5962.8477
F-0003,2016-03-26,5962.8477
F-0003,2016-03-27,5962.8477
F-0003,2016-03-28,5962.8477
F-0003,2016-03-29,5962.8477
F-0003,2016-03-30,5962.8477
F-0003,2016-03-31,5962.8477
F-0003,2016-04-01,5962.8477
F-0003,2016-04-02,5962.8477
F-0003,2016-04-03,5962.8477
F-0003,2016-04-04,5962.8477
F-0003,2016-04-05,5962.8477
F-0003,2016-04-06,5962.8477
F-0003,2016-04-07,5962.8477
F-0003,2016-04-08,5962.8477
F-0003,2016-04-09,5962.8477
F-0003,2016-04-10,5962.8477
F-0003,2016-04-11,5962.8477
F-0003,2016-04-12,5962.8477
F-0003,2016-04-13,5962.8477
F-0003,2016-04-14,5962.8477
F-0003,2016-04-15,5962.8477
F-0003,2016-04-16,5962.8477
F-0003,2016-04-17,5962.8477
F-0003,2016-04-18,5962.8477
F-0003,2016-04-19,5962.8477
F-0003,2016-04-20,5962.8477
F-0003,2016-04-21,5962.8477
F-0003,2016-04-22,5962.8477
F-0003,2016-04-23,5962.8477
F-0003,2016-04-24,5962.8477
F-0003,2016-04-25,5962.8477
F-0003,2016-04-26,5962.8477
F-0003,2016-04-27,5962.8477
F-0003,2016-04-28,5962.8477
F-0003,2016-04-29,5962.8477
F-0003,2016-04-30,5962.8477
F-0003,2016-05-01,5962.8477
F-0003,2016-05-02,5962.8477
F-0003,2016-05-03,5962.8477
F-0003,2016-05-04,5962.8477
F-0003,2016-05-05,5962.8477
F-0003,2016-05-06,5962.8477
F-0003,2016-05-07,5962.8477
F-0003,2016-05-08,5962.8477
F-0003,2016-05-09,5962.8477
F-0003,2016-05-10,5962.8477
F-0003,2016-05-11,5962.8477
F-0003,2016-05-12,5962.8477
F-0003,2016-05-13,5962.8477
F-0003,2016-05-14,5962.8477
F-0003,2016-05-15,5962.8477
F-0003,2016-05-16,5962.8477
F-0003,2016-05-17,5962.8477
F-0003,2016-05-18,5962.8477
F-0003,2016-05-19,5962.8477
F-0003,2016-05-20,6539.612
F-0003,2016-05-21,8690.354
F-0003,2016-05-22,9077.712
F-0003,2016-05-23,10496.751
F-0003,2016-05-24,11645.842
F-0003,2016-05-25,10828.135
F-0003,2016-05-26,10103.938
F-0003,2016-05-27,12319.529
F-0003,2016-05-28,10485.833
F-0003,2016-05-29,8833.012
F-0003,2016-05-30,8735.0625
F-0003,2016-05-31,8715.268
F-0003,2016-06-01,8458.626
F-0003,2016-06-02,8785.575
F-0003,2016-06-03,10411.432
F-0003,2016-06-04,9446.119
F-0003,2016-06-05,12126.366
F-0003,2016-06-06,13429.375
F-0003,2016-06-07,10588.557
F-0003,2016-06-08,9707.032
F-0003,2016-06-09,10825.405
F-0003,2016-06-10,12760.463
F-0003,2016-06-11,13533.463
F-0003,2016-06-12,13577.83
F-0003,2016-06-13,13311.631
F-0003,2016-06-14,13163.175
F-0003,2016-06-15,13850.514
F-0003,2016-06-16,13074.439
F-0003,2016-06-17,8480.127
F-0003,2016-06-18,8019.743
F-0003,2016-06-19,8421.429
F-0003,2016-06-20,9972.888
F-0003,2016-06-21,9850.71
F-0003,2016-06-22,9988.247
F-0003,2016-06-23,9997.118
F-0003,2016-06-24,7949.78
F-0003,2016-06-25,7457.652
F-0003,2016-06-26,7589.731
F-0003,2016-06-27,8392.419
F-0003,2016-06-28,8414.261
F-0003,2016-06-29,8494.463
F-0003,2016-06-30,8644.967
F-0003,2016-07-01,9933.3
F-0003,2016-07-02,12025.345
F-0003,2016-07-03,13160.101
F-0003,2016-07-04,13360.091
F-0003,2016-07-05,13309.926
F-0003,2016-07-06,13106.862
F-0003,2016-07-07,12413.383
F-0003,2016-07-08,12725.993
F-0003,2016-07-09,7965.479
F-0003,2016-07-10,7954.215
F-0003,2016-07-11,10226.798
F-0003,2016-07-12,11024.373
F-0003,2016-07-13,10895.37
F-0003,2016-07-14,11452.679
F-0003,2016-07-15,11712.391
F-0003,2016-07-16,11879.619
F-0003,2016-07-17,10816.533
F-0003,2016-07-18,8372.963
F-0003,2016-07-19,11069.42
F-0003,2016-07-20,12328.059
F-0003,2016-07-21,12569.345
F-0003,2016-07-22,8091.749
F-0003,2016-07-23,8505.383
F-0003,2016-07-24,8305.051
F-0003,2016-07-25,8322.117
F-0003,2016-07-26,8064.108
F-0003,2016-07-27,7971.963
F-0003,2016-07-28,11107.642
F-0003,2016-07-29,12291.204
F-0003,2016-07-30,12424.981
F-0003,2016-07-31,12633.849
F-0003,2016-08-01,12448.191
F-0003,2016-08-02,12362.872
F-0003,2016-08-03,11467.352
F-0003,2016-08-04,8218.367
F-0003,2016-08-05,8538.829
F-0003,2016-08-06,8057.624
F-0003,2016-08-07,7268.582
F-0003,2016-08-08,8410.167
F-0003,2016-08-09,10353.414
F-0003,2016-08-10,12829.742
F-0003,2016-08-11,10059.573
F-0003,2016-08-12,11875.179
F-0003,2016-08-13,11108.325
F-0003,2016-08-14,7968.89
F-0003,2016-08-15,9208.421
F-0003,2016-08-16,13655.299
F-0003,2016-08-17,10461.944
F-0003,2016-08-18,7703.373
F-0003,2016-08-19,13206.174
F-0003,2016-08-20,13078.193
F-0003,2016-08-21,10474.911
F-0003,2016-08-22,7317.044
F-0003,2016-08-23,10797.764
F-0003,2016-08-24,7671.635
F-0003,2016-08-25,8044.6553
F-0003,2016-08-26,7182.923
F-0003,2016-08-27,3054.801
F-0003,2016-08-28,3011.115
F-0003,2016-08-29,7691.089
F-0003,2016-08-30,8963.381
F-0003,2016-08-31,11520.591
F-0003,2016-09-01,7269.607
F-0003,2016-09-02,5753.6416
F-0003,2016-09-03,7542.29
F-0003,2016-09-04,7651.159
F-0003,2016-09-05,7779.821
F-0003,2016-09-06,8580.123
F-0003,2016-09-07,7930.667
F-0003,2016-09-08,7743.648
F-0003,2016-09-09,7499.97
F-0003,2016-09-10,7454.581
F-0003,2016-09-11,7542.291
F-0003,2016-09-12,9778.358
F-0003,2016-09-13,10236.696
F-0003,2016-09-14,8734.382
F-0003,2016-09-15,7512.941
F-0003,2016-09-16,9050.404
F-0003,2016-09-17,13649.496
F-0003,2016-09-18,10819.944
F-0003,2016-09-19,9022.08
F-0003,2016-09-20,10109.056
F-0003,2016-09-21,10666.71
F-0003,2016-09-22,8012.574
F-0003,2016-09-23,7352.8813
F-0003,2016-09-24,7667.54
F-0003,2016-09-25,7816.339
F-0003,2016-09-26,8323.478
F-0003,2016-09-27,7089.756
F-0003,2016-09-28,8248.057
F-0003,2016-09-29,8438.491
F-0003,2016-09-30,8398.222
F-0003,2016-10-01,6693.8677
F-0003,2016-10-02,3283.115
F-0003,2016-10-03,5507.2373
F-0003,2016-10-04,7691.091
F-0003,2016-10-05,7843.298
F-0003,2016-10-06,7790.403
F-0003,2016-10-07,8145.331
F-0003,2016-10-08,7752.519
F-0003,2016-10-09,7127.977
F-0003,2016-10-10,7036.174
F-0003,2016-10-11,8275.363
F-0003,2016-10-12,10743.496
F-0003,2016-10-13,11103.892
F-0003,2016-10-14,10979.662
F-0003,2016-10-15,11301.149
F-0003,2016-10-16,11400.462
F-0003,2016-10-17,11153.716
F-0003,2016-10-18,10983.758
F-0003,2016-10-19,10710.737
F-0003,2016-10-20,10810.048
F-0003,2016-10-21,10843.834
F-0003,2016-10-22,9127.538
F-0003,2016-10-23,5962.8447
F-0003,2016-10-24,2618.9822
F-0003,2016-10-25,5459.798
F-0003,2016-10-26,10202.231
F-0003,2016-10-27,9987.563
F-0003,2016-10-28,10032.27
F-0003,2016-10-29,9876.645
F-0003,2016-10-30,9832.619
F-0003,2016-10-31,9437.419
F-0003,2016-11-01,9188.286
F-0003,2016-11-02,9641.165
F-0003,2016-11-03,9040.51
F-0003,2016-11-04,8865.437
F-0003,2016-11-05,8488.999
F-0003,2016-11-06,8766.121
F-0003,2016-11-07,8588.314
F-0003,2016-11-08,8575.686
F-0003,2016-11-09,8660.664
F-0003,2016-11-10,8398.5625
F-0003,2016-11-11,8142.26
F-0003,2016-11-12,8207.788
F-0003,2016-11-13,8994.094
F-0003,2016-11-14,9057.576
F-0003,2016-11-15,8339.862
F-0003,2016-11-16,7760.367
F-0003,2016-11-17,4561.551
F-0003,2016-11-18,8471.938
F-0003,2016-11-19,8495.145
F-0003,2016-11-20,8268.875
F-0003,2016-11-21,8150.111
F-0003,2016-11-22,8351.465
F-0003,2016-11-23,8925.157
F-0003,2016-11-24,9160.3
F-0003,2016-11-25,9006.724
F-0003,2016-11-26,8309.145
F-0003,2016-11-27,8208.811
F-0003,2016-11-28,8919.695
F-0003,2016-11-29,9889.955
F-0003,2016-11-30,10039.095
F-0003,2016-12-01,9226.165
F-0003,2016-12-02,7942.954
F-0003,2016-12-03,8506.407
F-0003,2016-12-04,9246.983
F-0003,2016-12-05,8963.381
F-0003,2016-12-06,9161.664
F-0003,2016-12-07,8665.443
F-0003,2016-12-08,8160.009
F-0003,2016-12-09,8290.718
F-0003,2016-12-10,8470.912
F-0003,2016-12-11,9380.427
F-0003,2016-12-12,9449.365
F-0003,2016-12-13,9039.828
F-0003,2016-12-14,9584.508
F-0003,2016-12-15,10848.953
F-0003,2016-12-16,7919.063
F-0003,2016-12-17,2610.1099
F-0003,2016-12-18,3444.197
F-0003,2016-12-19,4361.9
F-0003,2016-12-20,4485.788
F-0003,2016-12-21,6419.137
F-0003,2016-12-22,10405.63
F-0003,2016-12-23,10895.368
F-0003,2016-12-24,10212.465
F-0003,2016-12-25,10322.701
F-0003,2016-12-26,10420.31
F-0003,2016-12-27,6775.4346
F-0003,2016-12-28,3162.984
F-0003,2016-12-29,3300.859
F-0003,2016-12-30,3220.6602
F-0003,2016-12-31,3829.163
F-0004,2016-01-01,1965.773
F-0004,2016-01-02,1965.773
F-0004,2016-01-03,1965.773
F-0004,2016-01-04,1965.773
F-0004,2016-01-05,1965.773
F-0004,2016-01-06,1965.773
F-0004,2016-01-07,1965.773
F-0004,2016-01-08,1965.773
F-0004,2016-01-09,1965.773
F-0004,2016-01-10,1965.773
F-0004,2016-01-11,1965.773
F-0004,2016-01-12,1965.773
F-0004,2016-01-13,1965.773
F-0004,2016-01-14,1965.773
F-0004,2016-01-15,1965.773
F-0004,2016-01-16,1965.773
F-0004,2016-01-17,1965.773
F-0004,2016-01-18,1965.773
F-0004,2016-01-19,1965.773
F-0004,2016-01-20,1965.773
F-0004,2016-01-21,1965.773
F-0004,2016-01-22,1965.773
F-0004,2016-01-23,1965.773
F-0004,2016-01-24,1965.773
F-0004,2016-01-25,1965.773
F-0004,2016-01-26,1965.773
F-0004,2016-01-27,1965.773
F-0004,2016-01-28,1965.773
F-0004,2016-01-29,1969.6821
F-0004,2016-01-30,2047.3085
F-0004,2016-01-31,2140.385
F-0004,2016-02-01,2210.0327
F-0004,2016-02-02,2170.5417
F-0004,2016-02-03,2114.377
F-0004,2016-02-04,2069.903
F-0004,2016-02-05,2072.862
F-0004,2016-02-06,2080.8315
F-0004,2016-02-07,2088.8008
F-0004,2016-02-08,2096.7703
F-0004,2016-02-09,2104.7397
F-0004,2016-02-10,2112.5347
F-0004,2016-02-11,2118.966
F-0004,2016-02-12,2125.109
F-0004,2016-02-13,2131.2517
F-0004,2016-02-14,2137.3945
F-0004,2016-02-15,2143.5374
F-0004,2016-02-16,2149.6802
F-0004,2016-02-17,2155.823
F-0004,2016-02-18,2152.7158
F-0004,2016-02-19,2077.2927
F-0004,2016-02-20,1986.5653
F-0004,2016-02-21,1899.0056
F-0004,2016-02-22,1930.5538
F-0004,2016-02-23,2296.8584
F-0004,2016-02-24,2310.8733
F-0004,2016-02-25,2101.192
F-0004,2016-02-26,1891.5106
F-0004,2016-02-27,1810.6375
F-0004,2016-02-28,1834.7797
F-0004,2016-02-29,2036.987
F-0004,2016-03-01,2075.0366
F-0004,2016-03-02,2085.7869
F-0004,2016-03-03,2096.5374
F-0004,2016-03-04,2107.2876
F-0004,2016-03-05,2118.0378
F-0004,2016-03-06,2128.788
F-0004,2016-03-07,2139.5383
F-0004,2016-03-08,2150.2886
F-0004,2016-03-09,2161.0388
F-0004,2016-03-10,2171.789
F-0004,2016-03-11,2172.3425
F-0004,2016-03-12,2155.415
F-0004,2016-03-13,2138.1965
F-0004,2016-03-14,2120.9778
F-0004,2016-03-15,2103.7593
F-0004,2016-03-16,2086.208
F-0004,2016-03-17,2048.7034
F-0004,2016-03-18,1999.5594
F-0004,2016-03-19,1957.8337
F-0004,2016-03-20,1930.7887
F-0004,2016-03-21,1904.134
F-0004,2016-03-22,1877.4794
F-0004,2016-03-23,1850.8247
F-0004,2016-03-24,2053.0461
F-0004,2016-03-25,2144.8914
F-0004,2016-03-26,2066.6829
F-0004,2016-03-27,2113.0742
F-0004,2016-03-28,2170.3567
F-0004,2016-03-29,2295.6372
F-0004,2016-03-30,2474.345
F-0004,2016-03-31,2639.0005
F-0004,2016-04-01,2596.8926
F-0004,2016-04-02,2486.5325
F-0004,2016-04-03,2376.1724
F-0004,2016-04-04,2265.8123
F-0004,2016-04-05,2166.6763
F-0004,2016-04-06,2120.5771
F-0004,2016-04-07,2081.2617
F-0004,2016-04-08,2022.835
F-0004,2016-04-09,1897.5175
F-0004,2016-04-10,1846.8478
F-0004,2016-04-11,1915.1842
F-0004,2016-04-12,1984.5645
F-0004,2016-04-13,2053.9448
F-0004,2016-04-14,2263.0325
F-0004,2016-04-15,2961.0955
F-0004,2016-04-16,3701.0708
F-0004,2016-04-17,4441.046
F-0004,2016-04-18,5181.0215
F-0004,2016-04-19,5920.9966
F-0004,2016-04-20,6660.9717
F-0004,2016-04-21,7400.9473
F-0004,2016-04-22,8140.9224
F-0004,2016-04-23,8880.897
F-0004,2016-04-24,9620.873
F-0004,2016-04-25,10360.848
F-0004,2016-04-26,11100.823
F-0004,2016-04-27,11840.799
F-0004,2016-04-28,12580.773
F-0004,2016-04-29,13320.749
F-0004,2016-04-30,14060.725
F-0004,2016-05-01,14800.699
F-0004,2016-05-02,15540.675
F-0004,2016-05-03,16280.65
F-0004,2016-05-04,17020.625
F-0004,2016-05-05,17760.602
F-0004,2016-05-06,18500.576
F-0004,2016-05-07,19240.55
F-0004,2016-05-08,19980.527
F-0004,2016-05-09,20720.502
F-0004,2016-05-10,21460.477
F-0004,2016-05-11,22200.453
F-0004,2016-05-12,22940.428
F-0004,2016-05-13,23680.402
F-0004,2016-05-14,24420.379
F-0004,2016-05-15,25160.354
F-0004,2016-05-16,25900.328
F-0004,2016-05-17,26640.305
F-0004,2016-05-18,27380.28
F-0004,2016-05-19,28120.254
F-0004,2016-05-20,30921.42
F-0004,2016-05-21,38457.5
F-0004,2016-05-22,37974.25
F-0004,2016-05-23,39459.48
F-0004,2016-05-24,39677.23
F-0004,2016-05-25,39928.39
F-0004,2016-05-26,38820.65
F-0004,2016-05-27,39548.19
F-0004,2016-05-28,38350.29
F-0004,2016-05-29,37627.51
F-0004,2016-05-30,37558.55
F-0004,2016-05-31,39916.79
F-0004,2016-06-01,40475.84
F-0004,2016-06-02,40610.98
F-0004,2016-06-03,40639.66
F-0004,2016-06-04,38769.42
